,Dates,Temperature_av,Wind_speed,Precipitation,Pressure,Heat_index
1251,2018-06-05,15,21,0.0,1026,16
1252,2018-06-06,15,12,0.9,1029,18
1253,2018-06-07,16,16,0.0,1029,19
1254,2018-06-08,16,17,0.0,1022,19
1255,2018-06-09,14,11,0.8,1021,15
1256,2018-06-10,15,24,0.0,1024,17
1257,2018-06-11,15,18,0.1,1021,17
1258,2018-06-12,13,17,0.0,1011,15
1259,2018-06-13,14,11,0.0,1010,19
1260,2018-06-14,14,17,0.0,1014,18
1261,2018-06-15,15,27,0.0,1013,19
1262,2018-06-16,13,16,0.0,1014,17
1263,2018-06-17,11,31,0.0,1012,14
1264,2018-06-18,13,34,0.0,1016,16
1265,2018-06-19,14,34,1.0,1022,15
1266,2018-06-20,15,20,0.0,1026,17
1267,2018-06-21,14,8,0.3,1027,17
1268,2018-06-22,14,1,0.0,1026,21
1269,2018-06-23,13,6,0.0,1023,17
1270,2018-06-24,13,17,0.0,1026,16
1271,2018-06-25,13,10,0.0,1030,18
1272,2018-06-26,13,12,0.0,1032,17
1273,2018-06-27,14,1,0.0,1029,18
1274,2018-06-28,14,8,1.7,1022,18
1275,2018-06-29,12,12,0.0,1020,16
1276,2018-06-30,13,14,0.0,1021,18
1277,2018-07-01,13,12,0.0,1030,16
1278,2018-07-02,14,13,0.0,1030,17
1279,2018-07-03,14,5,0.0,1027,18
1280,2018-07-04,15,11,0.0,1026,18
1281,2018-07-05,17,13,0.0,1019,25
1282,2018-07-06,18,29,0.0,1008,25
1283,2018-07-07,12,29,0.0,1009,16
1284,2018-07-08,13,29,0.0,1015,16
1285,2018-07-09,13,20,0.0,1023,16
1286,2018-07-10,13,13,0.0,1026,17
1287,2018-07-11,12,7,0.0,1023,16
1288,2018-07-12,13,8,0.1,1018,18
1289,2018-07-13,12,21,0.0,1016,16
1290,2018-07-14,11,13,0.0,1018,16
1291,2018-07-15,11,10,0.0,1015,17
1292,2018-07-16,11,12,0.0,1012,17
1293,2018-07-17,15,17,0.0,1014,20
1294,2018-07-18,15,11,0.0,1017,20
1295,2018-07-19,14,11,0.0,1015,20
1296,2018-07-20,14,37,0.0,1007,16
1297,2018-07-21,12,11,0.0,1021,17
1298,2018-07-22,11,6,0.0,1022,16
1299,2018-07-23,12,11,0.0,1016,18
1300,2018-07-24,16,8,0.0,1013,24
1301,2018-07-25,16,10,0.0,1015,20
1302,2018-07-26,14,11,0.0,1017,18
1303,2018-07-27,14,5,0.0,1015,24
1304,2018-07-28,15,9,0.0,1014,20
1305,2018-07-29,17,25,0.0,1007,24
1306,2018-07-30,13,15,0.0,1016,17
1307,2018-07-31,14,11,0.0,1015,19
1308,2018-08-01,15,17,0.0,1018,19
1309,2018-08-02,14,7,0.0,1023,18
1310,2018-08-03,16,23,0.0,1014,20
1311,2018-08-04,15,21,0.0,1015,18
1312,2018-08-05,14,10,0.0,1014,20
1313,2018-08-06,14,24,1.2,1005,14
1314,2018-08-07,13,35,0.0,1010,16
1315,2018-08-08,13,15,0.0,1014,18
1316,2018-08-09,14,6,0.0,1022,21
1317,2018-08-10,15,19,0.0,1019,19
1318,2018-08-11,17,26,0.0,1009,24
1319,2018-08-12,12,24,0.0,1017,15
1320,2018-08-13,13,15,0.0,1021,18
1321,2018-08-14,15,7,0.0,1021,24
1322,2018-08-15,17,30,0.0,1011,23
1323,2018-08-16,16,16,0.0,1010,19
1324,2018-08-17,12,12,0.0,1013,17
1325,2018-08-18,13,22,0.0,1009,20
1326,2018-08-19,12,36,0.0,1012,14
1327,2018-08-20,11,23,0.0,1019,14
1328,2018-08-21,12,24,0.0,1013,17
1329,2018-08-22,13,19,0.0,1015,16
1330,2018-08-23,13,13,0.2,1020,16
1331,2018-08-24,14,16,1.1,1023,17
1332,2018-08-25,16,18,0.8,1020,19
1333,2018-08-26,14,6,0.1,1015,17
1334,2018-08-27,13,33,0.0,1020,13
1335,2018-08-28,12,14,0.0,1019,14
1336,2018-08-29,11,16,0.0,1018,15
1337,2018-08-30,12,5,0.0,1019,18
1338,2018-08-31,14,17,0.0,1003,19
1339,2018-09-01,15,21,0.0,1009,19
1340,2018-09-02,13,23,0.1,1019,15
1341,2018-09-03,13,20,0.3,1026,16
1342,2018-09-04,14,17,1.4,1028,17
1343,2018-09-05,15,14,0.4,1024,18
1344,2018-09-06,16,20,0.0,1017,19
1345,2018-09-07,17,9,1.3,1014,21
1346,2018-09-08,15,19,0.0,1016,15
1347,2018-09-09,16,12,0.0,1018,20
1348,2018-09-10,16,13,0.0,1024,20
1349,2018-09-11,16,21,0.0,1020,21
1350,2018-09-12,20,18,0.0,1014,26
1351,2018-09-13,16,15,0.0,1018,19
1352,2018-09-14,18,14,0.0,1016,25
1353,2018-09-15,21,23,0.0,1005,27
1354,2018-09-16,13,23,0.0,1018,15
1355,2018-09-17,14,9,0.0,1022,18
1356,2018-09-18,17,15,0.0,1016,24
1357,2018-09-19,19,21,0.0,1008,25
1358,2018-09-20,14,16,0.0,1020,17
1359,2018-09-21,15,8,0.0,1026,24
1360,2018-09-22,17,13,0.0,1024,24
1361,2018-09-23,16,22,0.1,1024,18
1362,2018-09-24,14,22,0.3,1029,15
1363,2018-09-25,14,10,0.2,1025,16
1364,2018-09-26,13,9,1.8,1021,15
1365,2018-09-27,14,14,0.0,1019,19
1366,2018-09-28,18,21,0.0,1014,25
1367,2018-09-29,15,28,0.0,1020,17
1368,2018-09-30,14,15,0.0,1029,18
1369,2018-10-01,17,12,0.0,1027,24
1370,2018-10-02,17,19,0.0,1025,24
1371,2018-10-03,19,6,0.0,1017,25
1372,2018-10-04,16,23,2.2,1017,16
1373,2018-10-05,15,36,0.3,1021,16
1374,2018-10-06,16,28,0.2,1022,18
1375,2018-10-07,15,29,1.1,1018,16
1376,2018-10-08,17,28,0.3,1016,20
1377,2018-10-09,18,8,0.0,1013,25
1378,2018-10-10,16,32,2.5,1019,15
1379,2018-10-11,15,21,0.1,1024,16
1380,2018-10-12,15,19,0.0,1026,17
1381,2018-10-13,17,17,0.0,1024,20
1382,2018-10-14,18,25,0.0,1025,21
1383,2018-10-15,18,29,0.7,1025,21
1384,2018-10-16,19,28,0.2,1020,25
1385,2018-10-17,20,19,0.1,1016,25
1386,2018-10-18,20,19,0.0,1016,26
1387,2018-10-19,21,12,0.0,1016,28
1388,2018-10-20,21,21,0.0,1011,28
1389,2018-10-21,17,21,0.0,1016,18
1390,2018-10-22,19,17,0.0,1016,24
1391,2018-10-23,21,18,0.0,1013,27
1392,2018-10-24,18,26,0.2,1020,18
1393,2018-10-25,18,11,0.0,1018,24
1394,2018-10-26,18,22,0.0,1015,20
1395,2018-10-27,19,14,0.0,1010,25
1396,2018-10-28,17,21,0.0,1017,18
1397,2018-10-29,18,10,0.0,1018,21
1398,2018-10-30,20,20,0.0,1016,26
1399,2018-10-31,21,15,0.0,1018,26
1400,2018-11-01,23,17,0.0,1019,29
1401,2018-11-02,27,21,0.0,1014,32
1402,2018-11-03,24,12,0.0,1012,30
1403,2018-11-04,21,19,0.0,1013,25
1404,2018-11-05,22,14,0.0,1009,28
1405,2018-11-06,25,12,1.5,1005,30
1406,2018-11-07,20,6,6.4,1006,21
1407,2018-11-08,16,24,0.0,1017,17
1408,2018-11-09,17,18,0.0,1019,19
1409,2018-11-10,18,16,0.0,1018,24
1410,2018-11-11,19,16,0.0,1020,25
1411,2018-11-12,20,16,0.0,1021,25
1412,2018-11-13,21,26,0.0,1016,26
1413,2018-11-14,21,6,0.3,1015,26
1414,2018-11-15,19,30,0.0,1018,24
1415,2018-11-16,18,13,0.1,1019,21
1416,2018-11-17,18,23,0.1,1019,24
1417,2018-11-18,18,19,0.0,1023,21
1418,2018-11-19,19,16,0.0,1019,21
1419,2018-11-20,21,23,0.0,1010,26
1420,2018-11-21,23,15,0.1,1000,27
1421,2018-11-22,20,31,0.0,998,24
1422,2018-11-23,18,35,0.0,999,24
1423,2018-11-24,18,12,0.0,1001,24
1424,2018-11-25,18,17,0.0,1000,24
1425,2018-11-26,19,26,0.1,1005,24
1426,2018-11-27,19,17,0.0,1005,25
1427,2018-11-28,18,34,18.7,998,19
1428,2018-11-29,18,30,0.6,1009,21
1429,2018-11-30,19,10,0.2,1010,25
1430,2018-12-01,21,14,0.0,1009,28
1431,2018-12-02,23,29,0.0,998,31
1432,2018-12-03,22,6,0.0,1007,29
1433,2018-12-04,20,18,0.0,1015,25
1434,2018-12-05,19,12,0.0,1022,21
1435,2018-12-06,21,22,0.0,1022,25
1436,2018-12-07,21,26,0.0,1021,26
1437,2018-12-08,22,21,0.0,1018,28
1438,2018-12-09,22,20,0.0,1016,28
1439,2018-12-10,22,5,0.4,1015,26
1440,2018-12-11,21,11,0.0,1019,25
1441,2018-12-12,21,17,0.1,1014,25
1442,2018-12-13,22,19,1.4,1001,28
1443,2018-12-14,22,11,3.4,1003,28
1444,2018-12-15,24,23,3.8,1006,28
1445,2018-12-16,24,27,0.0,1007,31
1446,2018-12-17,23,15,0.0,1008,28
1447,2018-12-18,22,20,0.0,1013,27
1448,2018-12-19,22,14,0.2,1013,26
1449,2018-12-20,24,15,0.0,1004,33
1450,2018-12-21,21,18,0.1,1007,24
1451,2018-12-22,19,27,0.6,1013,21
1452,2018-12-23,19,19,0.1,1020,24
1453,2018-12-24,21,15,0.0,1019,26
1454,2018-12-25,23,15,0.0,1017,28
1455,2018-12-26,24,17,0.0,1015,30
1456,2018-12-27,25,20,0.0,1012,32
1457,2018-12-28,26,20,0.0,1011,35
1458,2018-12-29,26,16,0.0,1012,35
1459,2018-12-30,26,17,0.0,1013,34
1460,2018-12-31,26,13,0.0,1011,35
1461,2019-01-01,29,15,0.0,1010,31
1462,2019-01-02,27,14,0.0,1011,30
1463,2019-01-03,26,14,0.0,1013,28
1464,2019-01-04,27,18,0.0,1011,31
1465,2019-01-05,29,25,0.0,1008,32
1466,2019-01-06,20,20,0.5,1018,20
1467,2019-01-07,22,13,0.3,1019,25
1468,2019-01-08,26,17,0.2,1013,29
1469,2019-01-09,25,26,0.0,1012,28
1470,2019-01-10,22,19,0.3,1018,25
1471,2019-01-11,26,14,0.1,1018,29
1472,2019-01-12,28,12,0.0,1015,34
1473,2019-01-13,23,23,0.0,1020,26
1474,2019-01-14,26,18,0.0,1017,29
1475,2019-01-15,27,22,0.0,1012,31
1476,2019-01-16,29,10,0.0,1010,35
1477,2019-01-17,29,18,0.0,1010,33
1478,2019-01-18,29,14,0.0,1010,34
1479,2019-01-19,24,31,1.0,1018,26
1480,2019-01-20,24,10,0.0,1020,26
1481,2019-01-21,24,12,3.4,1018,27
1482,2019-01-22,27,15,0.0,1014,32
1483,2019-01-23,27,29,0.0,1012,29
1484,2019-01-24,24,19,0.1,1016,26
1485,2019-01-25,28,17,0.0,1012,33
1486,2019-01-26,29,14,0.0,1008,35
1487,2019-01-27,30,13,0.0,1007,37
1488,2019-01-28,24,19,0.2,1015,26
1489,2019-01-29,27,17,0.0,1013,32
1490,2019-01-30,28,14,0.0,1011,32
1491,2019-01-31,31,12,0.0,1009,36
1492,2019-02-01,22,23,0.1,1021,25
1493,2019-02-02,23,18,0.7,1019,25
1494,2019-02-03,27,19,0.0,1014,30
1495,2019-02-04,27,13,0.0,1011,31
1496,2019-02-05,24,21,0.2,1015,27
1497,2019-02-06,26,18,0.1,1016,29
1498,2019-02-07,26,19,0.0,1015,29
1499,2019-02-08,28,15,0.0,1008,32
1500,2019-02-09,23,23,0.0,1009,26
1501,2019-02-10,21,15,0.0,1008,24
1502,2019-02-11,24,16,0.0,1005,27
1503,2019-02-12,30,19,0.0,999,30
1504,2019-02-13,22,24,0.1,1007,25
1505,2019-02-14,22,13,0.1,1019,25
1506,2019-02-15,25,13,0.0,1023,26
1507,2019-02-16,25,17,0.0,1019,27
1508,2019-02-17,26,17,0.0,1013,28
1509,2019-02-18,28,18,0.0,1008,31
1510,2019-02-19,26,24,0.0,1006,29
1511,2019-02-20,22,21,0.9,1011,24
1512,2019-02-21,22,22,0.3,1017,25
1513,2019-02-22,22,28,0.3,1020,25
1514,2019-02-23,22,27,0.3,1022,25
1515,2019-02-24,20,27,0.2,1028,23
1516,2019-02-25,22,13,0.0,1027,25
1517,2019-02-26,24,13,0.0,1021,27
1518,2019-02-27,24,18,0.2,1023,26
1519,2019-02-28,25,14,0.0,1023,27
1520,2019-03-01,25,15,0.0,1024,27
1521,2019-03-02,25,18,0.2,1024,27
1522,2019-03-03,25,16,0.0,1023,28
1523,2019-03-04,26,19,0.0,1020,28
1524,2019-03-05,26,17,0.0,1015,28
1525,2019-03-06,29,14,0.4,1008,33
1526,2019-03-07,20,24,0.0,1023,20
1527,2019-03-08,24,18,0.0,1020,27
1528,2019-03-09,23,13,0.5,1017,25
1529,2019-03-10,25,13,0.0,1012,28
1530,2019-03-11,25,17,0.0,1009,27
1531,2019-03-12,29,3,0.0,1006,32
1532,2019-03-13,21,15,1.2,1017,23
1533,2019-03-14,23,25,3.5,1013,26
1534,2019-03-15,22,35,0.5,1016,25
1535,2019-03-16,22,21,2.8,1019,25
1536,2019-03-17,21,31,2.3,1015,24
1537,2019-03-18,23,4,0.0,1012,25
1538,2019-03-19,23,17,2.0,1012,26
1539,2019-03-20,23,19,1.7,1014,26
1540,2019-03-21,24,17,0.6,1016,26
1541,2019-03-22,24,10,0.1,1017,27
1542,2019-03-23,25,11,0.0,1012,28
1543,2019-03-24,27,19,0.0,1011,29
1544,2019-03-25,25,22,0.8,1009,28
1545,2019-03-26,22,19,0.0,1016,23
1546,2019-03-27,20,12,0.4,1024,20
1547,2019-03-28,23,9,0.0,1020,26
1548,2019-03-29,23,20,0.0,1013,26
1549,2019-03-30,21,36,8.7,1002,25
1550,2019-03-31,18,17,0.0,1016,20
1551,2019-04-01,19,23,0.9,1023,20
1552,2019-04-02,21,14,0.4,1027,23
1553,2019-04-03,23,8,0.0,1026,26
1554,2019-04-04,22,21,0.3,1029,25
1555,2019-04-05,22,16,1.1,1028,25
1556,2019-04-06,24,11,0.0,1020,27
1557,2019-04-07,24,6,0.0,1017,29
1558,2019-04-08,27,8,0.0,1015,30
1559,2019-04-09,23,9,0.9,1011,26
1560,2019-04-10,18,23,0.0,1024,19
1561,2019-04-11,19,16,0.3,1026,20
1562,2019-04-12,20,8,0.1,1025,21
1563,2019-04-13,22,6,0.0,1023,25
1564,2019-04-14,21,19,1.1,1024,23
1565,2019-04-15,21,16,0.1,1023,25
1566,2019-04-16,22,11,0.2,1024,25
1567,2019-04-17,22,8,0.0,1024,26
1568,2019-04-18,23,9,0.0,1025,26
1569,2019-04-19,23,7,0.0,1027,26
1570,2019-04-20,23,9,0.0,1025,26
1571,2019-04-21,23,17,0.0,1023,26
1572,2019-04-22,23,18,0.0,1023,25
1573,2019-04-23,22,10,0.5,1026,25
1574,2019-04-24,22,8,0.0,1024,26
1575,2019-04-25,23,8,0.0,1019,26
1576,2019-04-26,24,16,0.0,1013,26
1577,2019-04-27,17,15,0.0,1024,18
1578,2019-04-28,19,13,0.0,1021,22
1579,2019-04-29,20,14,0.1,1025,23
1580,2019-04-30,21,17,0.0,1021,24
1581,2019-05-01,21,14,0.0,1021,23
1582,2019-05-02,22,15,0.0,1024,26
1583,2019-05-03,22,14,0.4,1018,24
1584,2019-05-04,19,20,0.0,1015,20
1585,2019-05-05,17,33,0.9,1017,18
1586,2019-05-06,18,19,0.0,1017,19
1587,2019-05-07,19,9,0.0,1014,22
1588,2019-05-08,18,28,0.0,1012,20
1589,2019-05-09,16,10,0.0,1017,18
1590,2019-05-10,16,13,0.0,1013,17
1591,2019-05-11,18,34,0.0,1017,19
1592,2019-05-12,18,13,0.0,1026,22
1593,2019-05-13,19,9,0.0,1028,22
1594,2019-05-14,19,14,0.0,1027,22
1595,2019-05-15,20,8,0.0,1029,23
1596,2019-05-16,20,5,0.0,1028,23
1597,2019-05-17,19,9,0.0,1027,23
1598,2019-05-18,19,12,0.2,1029,23
1599,2019-05-19,20,10,0.1,1030,23
1600,2019-05-20,20,9,0.0,1026,23
1601,2019-05-21,21,6,0.0,1024,24
1602,2019-05-22,21,10,0.0,1027,25
1603,2019-05-23,21,9,0.4,1026,23
1604,2019-05-24,20,6,0.0,1022,23
1605,2019-05-25,21,8,0.0,1018,24
1606,2019-05-26,19,16,0.2,1014,22
1607,2019-05-27,16,33,0.0,1008,18
1608,2019-05-28,15,17,0.0,1012,16
1609,2019-05-29,17,33,0.0,1005,18
1610,2019-05-30,13,23,0.0,1017,14
1611,2019-05-31,15,21,0.0,1022,17
1612,2019-06-01,17,26,0.1,1027,18
1613,2019-06-02,17,15,0.2,1025,18
1614,2019-06-03,15,11,0.5,1013,17
1615,2019-06-04,14,52,9.9,1014,15
1616,2019-06-05,14,28,1.5,1026,15
1617,2019-06-06,14,17,0.0,1030,16
1618,2019-06-07,16,19,0.1,1035,17
1619,2019-06-08,17,10,0.0,1030,17
1620,2019-06-09,17,7,0.0,1023,19
1621,2019-06-10,19,14,0.0,1018,22
1622,2019-06-11,20,9,0.0,1023,23
1623,2019-06-12,19,13,0.0,1020,22
1624,2019-06-13,19,14,0.0,1015,23
1625,2019-06-14,15,8,0.0,1019,17
1626,2019-06-15,15,9,0.0,1020,18
1627,2019-06-16,16,14,3.9,1019,16
1628,2019-06-17,16,28,1.8,1019,16
1629,2019-06-18,16,10,0.0,1018,17
1630,2019-06-19,14,19,0.0,1021,15
1631,2019-06-20,13,16,0.0,1023,14
1632,2019-06-21,12,22,0.0,1022,13
1633,2019-06-22,13,31,0.3,1025,14
1634,2019-06-23,13,29,2.4,1026,13
1635,2019-06-24,15,27,0.4,1030,16
1636,2019-06-25,15,15,0.9,1032,16
1637,2019-06-26,16,14,0.2,1034,17
1638,2019-06-27,17,6,0.0,1033,18
1639,2019-06-28,16,10,0.0,1030,18
1640,2019-06-29,16,14,0.0,1023,17
1641,2019-06-30,15,12,0.0,1021,16
1642,2019-07-01,13,9,0.0,1023,15
1643,2019-07-02,16,8,0.0,1019,17
1644,2019-07-03,15,15,0.5,1028,17
1645,2019-07-04,16,23,1.3,1034,16
1646,2019-07-05,16,19,0.8,1035,17
1647,2019-07-06,17,12,0.2,1034,17
1648,2019-07-07,17,5,0.0,1031,18
1649,2019-07-08,16,14,0.0,1022,17
1650,2019-07-09,14,12,0.0,1019,16
1651,2019-07-10,14,14,0.0,1016,15
1652,2019-07-11,17,22,0.0,1010,18
1653,2019-07-12,16,27,0.0,1012,18
1654,2019-07-13,13,37,0.0,1013,14
1655,2019-07-14,12,22,0.0,1019,13
1656,2019-07-15,14,27,0.0,1016,15
1657,2019-07-16,16,15,0.0,1018,18
1658,2019-07-17,16,16,0.0,1016,16
1659,2019-07-18,15,17,0.0,1015,17
1660,2019-07-19,15,13,0.0,1019,16
1661,2019-07-20,14,13,0.0,1021,16
1662,2019-07-21,18,5,0.0,1016,21
1663,2019-07-22,18,8,0.0,1016,20
1664,2019-07-23,18,14,0.0,1015,21
1665,2019-07-24,16,17,0.0,1019,17
1666,2019-07-25,15,6,0.0,1025,18
1667,2019-07-26,15,8,0.0,1020,17
1668,2019-07-27,16,14,0.1,1021,17
1669,2019-07-28,15,11,0.0,1023,17
1670,2019-07-29,15,10,0.0,1019,18
1671,2019-07-30,14,32,2.1,1024,14
1672,2019-07-31,14,26,0.4,1029,14
1673,2019-08-01,16,5,0.0,1028,18
1674,2019-08-02,15,12,0.9,1029,16
1675,2019-08-03,15,11,0.0,1026,18
1676,2019-08-04,14,12,0.1,1027,15
1677,2019-08-05,17,5,0.0,1023,20
1678,2019-08-06,16,7,0.0,1018,18
1679,2019-08-07,17,6,0.0,1012,20
1680,2019-08-08,17,29,0.0,1002,19
1681,2019-08-09,14,45,0.0,1001,16
1682,2019-08-10,12,33,0.0,1001,13
1683,2019-08-11,12,30,0.1,1003,13
1684,2019-08-12,14,22,0.1,1019,15
1685,2019-08-13,14,12,0.0,1025,16
1686,2019-08-14,15,7,0.0,1026,18
1687,2019-08-15,15,10,0.0,1023,18
1688,2019-08-16,17,8,0.0,1017,21
1689,2019-08-17,16,20,0.0,1018,16
1690,2019-08-18,16,25,0.0,1015,18
1691,2019-08-19,13,37,0.0,1016,14
1692,2019-08-20,14,27,0.0,1022,17
1693,2019-08-21,16,28,0.0,1014,18
1694,2019-08-22,15,40,0.0,1014,16
1695,2019-08-23,14,5,0.0,1025,17
1696,2019-08-24,17,11,0.0,1017,21
1697,2019-08-25,16,24,0.0,1017,17
1698,2019-08-26,14,22,2.1,1021,14
1699,2019-08-27,14,23,3.9,1021,15
1700,2019-08-28,16,6,0.0,1018,18
1701,2019-08-29,13,32,6.2,1022,13
1702,2019-08-30,14,36,2.5,1025,14
1703,2019-08-31,16,26,0.6,1023,16
1704,2019-09-01,17,8,0.0,1019,22
1705,2019-09-02,16,29,0.0,1017,17
1706,2019-09-03,17,10,0.0,1016,20
1707,2019-09-04,19,10,0.0,1013,23
1708,2019-09-05,18,14,0.0,1014,19
1709,2019-09-06,20,23,0.0,1001,22
1710,2019-09-07,15,33,0.0,1006,16
1711,2019-09-08,14,29,0.0,1011,16
1712,2019-09-09,13,32,0.0,1012,14
1713,2019-09-10,13,31,0.3,1024,14
1714,2019-09-11,16,11,0.0,1029,18
1715,2019-09-12,18,11,0.0,1020,22
1716,2019-09-13,17,14,0.0,1022,18
1717,2019-09-14,16,17,0.1,1022,17
1718,2019-09-15,18,14,0.0,1020,22
1719,2019-09-16,20,10,0.0,1015,25
1720,2019-09-17,13,29,11.7,1021,13
1721,2019-09-18,15,37,5.0,1025,15
1722,2019-09-19,18,15,0.0,1025,19
1723,2019-09-20,18,27,0.6,1024,19
1724,2019-09-21,19,27,0.0,1019,23
1725,2019-09-22,18,12,0.4,1021,19
1726,2019-09-23,17,9,0.0,1021,19
1727,2019-09-24,16,11,0.0,1025,19
1728,2019-09-25,16,18,0.1,1026,17
1729,2019-09-26,18,16,0.4,1024,19
1730,2019-09-27,20,6,0.0,1017,23
1731,2019-09-28,16,21,0.0,1016,17
1732,2019-09-29,16,13,0.0,1017,18
1733,2019-09-30,15,26,1.0,1024,15
1734,2019-10-01,17,14,0.3,1030,17
1735,2019-10-02,19,17,0.0,1026,21
1736,2019-10-03,23,13,0.0,1023,26
1737,2019-10-04,23,23,0.0,1017,26
1738,2019-10-05,16,17,2.7,1023,17
1739,2019-10-06,20,28,0.1,1014,23
1740,2019-10-07,20,17,0.0,1011,21
1741,2019-10-08,18,30,0.2,1009,19
1742,2019-10-09,15,33,0.2,1022,15
1743,2019-10-10,15,22,0.0,1021,16
1744,2019-10-11,14,14,3.8,1018,15
1745,2019-10-12,15,22,0.1,1018,16
1746,2019-10-13,16,13,0.1,1020,17
1747,2019-10-14,18,19,0.0,1015,19
1748,2019-10-15,20,18,0.0,1011,23
1749,2019-10-16,19,12,0.0,1010,20
1750,2019-10-17,21,27,0.1,1007,25
1751,2019-10-18,19,15,0.0,1016,22
1752,2019-10-19,22,7,0.0,1012,25
1753,2019-10-20,17,13,0.0,1021,18
1754,2019-10-21,19,12,0.0,1026,20
1755,2019-10-22,19,21,0.0,1024,21
1756,2019-10-23,21,19,0.0,1020,23
1757,2019-10-24,23,11,0.0,1017,25
1758,2019-10-25,27,16,0.0,1010,29
1759,2019-10-26,27,36,0.0,1003,27
1760,2019-10-27,18,15,0.0,1014,20
1761,2019-10-28,19,17,0.1,1022,20
1762,2019-10-29,21,22,0.0,1021,23
1763,2019-10-30,22,13,0.0,1017,25
1764,2019-10-31,23,15,0.0,1016,26
1765,2019-11-01,21,23,0.0,1016,25
1766,2019-11-02,23,29,0.0,1015,26
1767,2019-11-03,23,22,0.5,1012,25
1768,2019-11-04,20,14,0.0,1014,21
1769,2019-11-05,16,32,0.5,1015,17
1770,2019-11-06,21,15,0.0,1010,24
1771,2019-11-07,24,10,0.0,1004,25
1772,2019-11-08,24,31,0.0,1001,26
1773,2019-11-09,15,20,0.0,1011,16
1774,2019-11-10,19,14,0.0,1012,20
1775,2019-11-11,21,22,0.0,1014,25
1776,2019-11-12,28,27,0.0,1004,29
1777,2019-11-13,18,15,0.0,1013,19
1778,2019-11-14,20,18,0.0,1014,24
1779,2019-11-15,24,13,0.0,1009,26
1780,2019-11-16,19,18,0.1,1015,20
1781,2019-11-17,19,26,1.3,1015,19
1782,2019-11-18,21,23,0.0,1015,25
1783,2019-11-19,26,16,0.0,1010,28
1784,2019-11-20,19,14,0.0,1016,20
1785,2019-11-21,23,24,0.0,1012,26
1786,2019-11-22,21,28,0.0,1012,23
1787,2019-11-23,21,15,0.1,1013,23
1788,2019-11-24,20,14,0.0,1016,20
1789,2019-11-25,24,18,0.0,1009,27
1790,2019-11-26,29,38,0.0,1001,30
1791,2019-11-27,18,18,0.0,1016,19
1792,2019-11-28,22,19,0.0,1015,25
1793,2019-11-29,23,19,0.0,1012,26
1794,2019-11-30,20,22,0.0,1007,21
1795,2019-12-01,20,23,0.1,1001,20
1796,2019-12-02,19,28,0.0,995,19
1797,2019-12-03,22,11,0.0,1004,24
1798,2019-12-04,23,10,0.0,1008,26
1799,2019-12-05,26,9,0.0,1007,27
1800,2019-12-06,26,6,0.0,1006,26
1801,2019-12-07,22,21,0.0,1012,25
1802,2019-12-08,21,23,0.1,1019,23
1803,2019-12-09,23,29,0.1,1018,26
1804,2019-12-10,26,20,0.0,1011,29
1805,2019-12-11,19,22,0.0,1013,20
1806,2019-12-12,19,21,0.0,1012,20
1807,2019-12-13,19,15,0.3,1013,19
1808,2019-12-14,22,23,0.0,1009,25
1809,2019-12-15,23,18,0.1,1008,26
1810,2019-12-16,21,32,0.0,1012,25
1811,2019-12-17,21,17,0.0,1019,23
1812,2019-12-18,23,25,0.0,1017,26
1813,2019-12-19,29,13,0.0,1012,34
1814,2019-12-20,23,17,0.0,1018,25
1815,2019-12-21,27,23,0.0,1010,30
1816,2019-12-22,20,30,0.1,1020,20
1817,2019-12-23,21,18,0.1,1018,25
1818,2019-12-24,23,18,0.6,1014,26
1819,2019-12-25,23,23,0.2,1016,25
1820,2019-12-26,24,28,0.0,1018,26
1821,2019-12-27,24,27,0.0,1018,26
1822,2019-12-28,25,25,0.0,1016,28
1823,2019-12-29,27,21,0.0,1015,29
1824,2019-12-30,26,23,0.0,1012,29
1825,2019-12-31,31,21,0.0,1007,34
