,Date,Temp,Wind,Precip,Pressure,Heat,Brightness,FRP,Count
1241,2018-05-26,17.25,18.0,0.025,1021.0,22.5,332.05050251256336,72.15351758793967,796.0
1242,2018-05-27,17.5,17.5,0.425,1020.5,20.75,325.4378585086044,39.10592734225617,523.0
1243,2018-05-28,17.25,13.75,0.05,1020.75,20.75,323.6085877862596,34.797137404580155,524.0
1244,2018-05-29,16.25,13.75,0.2,1020.25,21.5,322.3816666666665,40.726111111111116,540.0
1245,2018-05-30,15.75,17.5,0.175,1020.0,19.5,327.962974051896,58.53762475049892,1002.0
1246,2018-05-31,15.0,15.75,0.0,1020.25,18.5,323.96739130434787,38.14066496163682,782.0
1247,2018-06-01,14.5,15.0,0.125,1022.25,17.25,325.45642923219236,30.87964847363553,1081.0
1248,2018-06-02,15.25,15.5,0.15,1020.25,18.75,321.5937629937632,41.456964656964615,481.0
1249,2018-06-03,16.0,13.0,0.025,1018.75,21.25,324.31492682926915,31.60721951219514,1025.0
1250,2018-06-04,16.25,14.25,0.675,1017.5,19.5,322.2580323785803,40.04420921544211,803.0
1251,2018-06-05,15.25,15.25,0.025,1018.5,18.25,323.99879032258116,63.43243087557617,1736.0
1252,2018-06-06,15.25,17.5,0.425,1021.0,17.5,328.54202898550744,41.90826086956525,1380.0
1253,2018-06-07,15.5,18.0,0.55,1021.25,17.25,325.6562065541211,39.699006951340635,1007.0
1254,2018-06-08,15.25,15.0,0.275,1019.75,18.0,324.60319888734335,27.609318497913762,719.0
1255,2018-06-09,15.75,13.25,0.25,1019.0,19.0,321.2020134228189,34.4463087248322,298.0
1256,2018-06-10,15.75,21.0,0.05,1020.0,19.0,325.24830508474594,29.949999999999992,590.0
1257,2018-06-11,15.75,16.5,0.025,1018.0,19.5,321.16897506925176,34.698614958448765,361.0
1258,2018-06-12,15.0,16.25,0.125,1014.75,17.75,322.9173539518895,34.95068728522336,582.0
1259,2018-06-13,15.0,13.5,0.05,1014.0,18.75,324.9971896955505,47.150819672131156,427.0
1260,2018-06-14,15.5,16.75,0.225,1016.5,19.25,322.6559670781894,28.418930041152247,486.0
1261,2018-06-15,15.5,18.0,0.025,1019.0,19.5,321.5735294117647,26.47169117647059,272.0
1262,2018-06-16,14.5,18.5,0.125,1019.25,18.5,321.4037037037036,38.27827160493828,405.0
1263,2018-06-17,14.0,25.5,0.0,1018.0,17.75,324.6341677096373,31.749561952440573,799.0
1264,2018-06-18,13.0,23.5,0.0,1020.0,15.75,320.19452332657244,38.89878296146044,493.0
1265,2018-06-19,13.5,20.0,0.25,1022.25,16.0,319.7406639004148,23.97109266943295,723.0
1266,2018-06-20,14.5,15.75,0.0,1024.5,17.5,323.01780821917805,57.082705479452066,584.0
1267,2018-06-21,14.5,8.75,0.075,1026.25,17.75,322.97060518731945,39.35283381364069,1041.0
1268,2018-06-22,14.5,8.25,0.0,1026.5,19.0,324.36443825441035,43.587836583101215,1077.0
1269,2018-06-23,14.5,6.0,0.025,1025.5,20.0,321.2115074798619,32.16202531645569,869.0
1270,2018-06-24,14.5,10.75,0.05,1027.25,18.5,322.28333333333325,30.90864197530861,810.0
1271,2018-06-25,13.75,12.75,0.075,1028.5,17.5,323.3002890173409,36.55895953757224,346.0
1272,2018-06-26,14.0,14.25,0.0,1028.0,17.25,325.8636212624586,48.294684385382006,602.0
1273,2018-06-27,14.0,7.5,0.375,1026.0,16.25,320.0977168949773,47.27853881278537,219.0
1274,2018-06-28,13.75,10.25,0.45,1022.5,16.75,323.47413793103465,37.090373563218385,696.0
1275,2018-06-29,13.5,11.25,0.025,1020.0,17.75,324.10171232876706,35.44897260273972,292.0
1276,2018-06-30,14.0,11.75,0.025,1023.0,18.75,323.4128027681661,39.193079584775056,289.0
1277,2018-07-01,15.0,13.25,0.0,1025.25,19.5,324.5363636363634,41.683253588516735,209.0
1278,2018-07-02,15.25,19.5,0.0,1021.0,18.5,321.00972222222236,33.346527777777794,288.0
1279,2018-07-03,15.25,18.75,0.0,1020.25,18.5,323.8464454976302,26.79360189573457,422.0
1280,2018-07-04,16.0,21.0,0.025,1018.5,19.0,322.5448648648649,42.20945945945947,370.0
1281,2018-07-05,16.25,17.75,0.25,1017.75,20.5,324.76682464454984,33.74139020537123,633.0
1282,2018-07-06,15.75,19.75,0.1,1017.25,20.25,322.7452145214521,51.74092409240925,303.0
1283,2018-07-07,14.25,21.5,0.0,1018.0,17.75,324.53932584269637,41.13191011235955,445.0
1284,2018-07-08,13.75,17.5,0.0,1021.5,17.0,324.24194915254236,40.16398305084744,472.0
1285,2018-07-09,13.5,9.75,0.0,1024.25,18.5,321.869787985866,29.395229681978826,566.0
1286,2018-07-10,13.25,12.75,0.0,1024.0,17.75,322.97033112582784,44.89072847682115,755.0
1287,2018-07-11,13.25,12.25,0.15,1021.75,17.0,324.81408083441994,45.738331160365064,767.0
1288,2018-07-12,14.0,10.75,0.05,1018.5,18.0,325.134530095037,32.402323125659976,947.0
1289,2018-07-13,13.25,13.75,0.0,1017.75,17.25,322.2819923371647,37.80708812260538,522.0
1290,2018-07-14,12.25,15.0,0.0,1016.0,17.5,327.5510427010924,56.14568023833165,1007.0
1291,2018-07-15,13.0,13.5,0.0,1014.75,17.5,337.0734304932734,81.08957399103159,892.0
1292,2018-07-16,14.0,18.25,0.0,1012.25,17.5,323.7708588957055,37.4092024539877,652.0
1293,2018-07-17,14.75,20.75,0.3,1014.5,18.25,322.062012987013,34.6637987012987,616.0
1294,2018-07-18,15.0,15.0,0.0,1017.5,19.0,324.2668292682929,49.7565853658536,820.0
1295,2018-07-19,14.0,10.0,0.575,1016.5,18.0,326.56508379888294,45.38743016759776,716.0
1296,2018-07-20,14.0,25.0,0.0,1013.5,17.75,324.68044692737425,48.93128491620109,358.0
1297,2018-07-21,13.5,15.25,0.0,1016.75,16.5,326.95428194993417,38.513965744400565,759.0
1298,2018-07-22,13.75,20.75,0.025,1015.25,16.75,321.6554671968192,39.96322067594436,503.0
1299,2018-07-23,14.5,18.5,0.2,1012.75,18.25,328.95119266055025,45.28532110091749,1090.0
1300,2018-07-24,15.5,14.5,0.05,1014.5,20.75,323.70732984293204,46.489267015706844,764.0
1301,2018-07-25,15.25,14.25,0.0,1013.25,19.5,326.27356979405005,41.802173913043525,874.0
1302,2018-07-26,15.5,10.25,0.0,1016.25,20.0,331.81105263157843,56.96589473684205,950.0
1303,2018-07-27,15.75,10.5,0.0,1015.5,21.0,328.3059581320452,91.31948470209345,621.0
1304,2018-07-28,15.0,7.0,0.0,1015.5,19.75,328.27057613168705,46.97757201646088,486.0
1305,2018-07-29,15.5,21.25,0.025,1013.5,19.5,322.9311578947369,45.1861052631579,475.0
1306,2018-07-30,14.5,16.25,0.025,1016.5,17.75,324.2579666160855,42.43125948406671,659.0
1307,2018-07-31,14.5,14.5,0.05,1016.5,18.75,322.3109947643983,47.34502617801047,573.0
1308,2018-08-01,14.25,15.75,0.0,1015.25,17.5,324.2482758620692,36.59155172413792,580.0
1309,2018-08-02,14.75,19.75,0.0,1017.25,19.25,326.882175925926,85.95833333333331,432.0
1310,2018-08-03,15.0,26.0,0.15,1013.0,18.0,322.5445103857566,42.28338278931749,337.0
1311,2018-08-04,15.0,23.0,0.0,1013.25,18.25,325.46631016042795,30.522192513368946,374.0
1312,2018-08-05,14.25,16.75,0.05,1013.5,17.75,324.45236593059934,51.61703470031546,317.0
1313,2018-08-06,14.25,21.5,0.525,1012.0,16.5,325.8865814696485,41.223961661341846,313.0
1314,2018-08-07,14.0,23.75,0.025,1014.0,17.0,322.9426086956522,42.651884057971,345.0
1315,2018-08-08,14.0,15.5,0.025,1015.25,18.25,325.07210440456794,38.11353996737355,613.0
1316,2018-08-09,14.0,18.5,0.0,1017.5,18.0,322.9549618320609,48.499045801526705,524.0
1317,2018-08-10,14.0,18.5,0.0,1018.5,17.75,327.4008113590265,62.072413793103436,493.0
1318,2018-08-11,14.0,18.25,0.0,1017.5,19.75,326.51499013806716,50.54733727810649,507.0
1319,2018-08-12,13.75,19.5,0.0,1020.25,17.75,325.73157894736795,56.958881578947384,608.0
1320,2018-08-13,14.0,14.25,0.0,1021.5,19.25,327.526736842105,42.974105263157924,950.0
1321,2018-08-14,15.0,15.25,0.0,1020.25,20.25,325.976696165192,47.7294985250737,678.0
1322,2018-08-15,15.5,22.0,0.05,1016.0,19.75,328.76214622641487,70.78891509433959,848.0
1323,2018-08-16,15.0,13.75,0.025,1015.0,18.75,326.7348717948718,62.4088888888889,585.0
1324,2018-08-17,14.25,12.0,0.05,1015.25,18.5,328.9613394216128,53.72907153729071,657.0
1325,2018-08-18,14.0,19.5,0.05,1017.0,18.5,327.282036775106,67.55077793493635,707.0
1326,2018-08-19,14.0,20.75,0.0,1019.5,18.75,328.2521514629949,56.24647160068846,1162.0
1327,2018-08-20,13.75,15.25,0.0,1019.25,17.5,328.310142180094,46.32663507109001,1055.0
1328,2018-08-21,13.0,17.5,0.0,1015.25,17.0,330.01533333333373,63.0476666666667,900.0
1329,2018-08-22,13.75,15.75,0.0,1016.5,17.75,327.2980676328503,51.43067632850243,828.0
1330,2018-08-23,14.5,12.75,0.075,1019.75,20.5,327.5064080944354,46.595615514333886,593.0
1331,2018-08-24,15.0,13.0,0.35,1022.75,21.0,327.8931962025312,66.98607594936705,632.0
1332,2018-08-25,15.25,11.25,0.375,1020.0,20.0,335.0073800738007,79.08431734317341,542.0
1333,2018-08-26,14.5,8.75,1.25,1016.75,19.0,330.3136476426799,50.73970223325064,403.0
1334,2018-08-27,13.75,18.25,0.0,1019.0,17.5,329.7622129436324,56.152818371607545,479.0
1335,2018-08-28,13.5,15.75,0.025,1015.0,16.75,328.1966367713005,43.76322869955158,446.0
1336,2018-08-29,14.25,19.0,0.0,1011.5,18.25,328.7473684210527,41.07944078947368,608.0
1337,2018-08-30,14.5,15.25,0.375,1014.0,18.25,327.41296829971213,45.14351585014409,347.0
1338,2018-08-31,14.5,15.5,0.15,1009.5,18.25,328.21035598705487,47.480582524271824,309.0
1339,2018-09-01,15.5,15.0,0.025,1015.25,19.25,326.56323907455015,43.60205655526992,389.0
1340,2018-09-02,13.75,11.25,0.1,1019.25,18.0,335.4634146341465,59.76070460704608,738.0
1341,2018-09-03,13.5,15.0,0.4,1023.0,18.0,334.3898203592818,72.24514970059873,835.0
1342,2018-09-04,13.75,19.0,0.975,1022.25,17.0,333.97054478301044,73.65835641735931,1083.0
1343,2018-09-05,14.5,17.75,0.475,1019.0,17.25,332.51588235294116,63.25088235294113,1020.0
1344,2018-09-06,14.75,17.25,0.275,1016.75,17.25,329.9008086253366,50.0036388140162,742.0
1345,2018-09-07,15.5,15.25,0.325,1017.0,19.25,334.73874538745383,58.11070110701115,813.0
1346,2018-09-08,15.5,18.75,0.15,1017.0,18.25,327.9868637110015,49.14794745484401,609.0
1347,2018-09-09,16.0,12.5,0.0,1019.25,20.75,331.4576354679805,60.019868637110044,1218.0
1348,2018-09-10,16.25,16.75,0.0,1021.75,21.0,330.64029275808963,69.1183359013867,1298.0
1349,2018-09-11,15.5,23.25,0.0,1019.0,21.0,335.11342062193074,84.53968903436983,1222.0
1350,2018-09-12,15.75,14.75,0.0,1018.5,20.0,331.07820895522394,50.810597014925364,670.0
1351,2018-09-13,15.0,15.5,0.0,1017.75,19.25,335.65552941176475,65.44117647058827,850.0
1352,2018-09-14,17.0,18.0,0.0,1017.0,22.25,332.5744433688287,73.21200387221683,1033.0
1353,2018-09-15,16.25,20.25,0.0,1015.75,21.25,330.2249333333335,74.15986666666667,750.0
1354,2018-09-16,14.25,20.0,0.05,1018.0,17.5,331.05232163080404,55.55492638731592,883.0
1355,2018-09-17,14.5,18.5,0.0,1020.5,18.0,332.9518633540375,60.55383022774323,966.0
1356,2018-09-18,15.5,16.25,0.0,1019.0,20.25,336.1541340295908,70.64290687554403,1149.0
1357,2018-09-19,16.0,15.5,0.05,1017.0,22.0,328.57972768532534,46.92405446293493,661.0
1358,2018-09-20,15.75,12.75,0.0,1019.25,20.5,332.83011422637617,63.49885773624093,963.0
1359,2018-09-21,16.0,12.5,0.0,1023.75,22.5,332.96606805293067,63.385916824196556,1058.0
1360,2018-09-22,17.25,12.5,0.0,1023.25,23.75,332.48491803278665,52.98546448087422,915.0
1361,2018-09-23,17.25,13.5,0.025,1023.5,21.25,332.0376673040157,45.68680688336516,1046.0
1362,2018-09-24,15.25,14.5,0.15,1025.25,19.5,334.4252324037181,70.75245683930947,753.0
1363,2018-09-25,15.0,12.0,0.25,1023.5,18.5,337.3016163793105,62.88739224137931,928.0
1364,2018-09-26,15.25,12.0,0.65,1019.75,20.0,330.75335085413946,57.67477003942179,761.0
1365,2018-09-27,15.5,10.0,0.2,1019.25,20.5,334.10500000000025,55.85249999999999,920.0
1366,2018-09-28,16.75,18.75,0.25,1018.75,22.25,332.7478260869569,118.16236881559229,667.0
1367,2018-09-29,16.0,19.5,0.0,1019.5,18.75,339.2370539104021,105.89817767653747,1317.0
1368,2018-09-30,15.75,15.25,2.05,1022.25,19.0,333.5542438271603,60.641126543209765,1296.0
1369,2018-10-01,17.5,12.75,0.0,1023.0,22.75,330.78898233809934,49.06904962153075,1189.0
1370,2018-10-02,18.0,19.0,0.0,1021.0,23.25,333.67747196738037,50.86218144750253,981.0
1371,2018-10-03,17.25,14.0,0.0,1018.5,21.5,331.60684210526347,54.39999999999997,950.0
1372,2018-10-04,16.25,18.0,0.55,1017.5,19.5,333.6201720841299,54.493212237093665,1046.0
1373,2018-10-05,16.5,18.5,0.075,1018.5,20.25,340.9648803827752,130.30191387559776,1045.0
1374,2018-10-06,17.25,13.0,0.125,1018.75,21.25,337.60569105691053,81.37174796747959,984.0
1375,2018-10-07,18.25,15.25,0.7,1017.5,22.75,337.5916939890709,88.08666666666649,1830.0
1376,2018-10-08,19.25,18.25,0.1,1015.25,24.25,342.1217132659136,96.88834027364656,1681.0
1377,2018-10-09,18.5,13.5,0.275,1014.75,23.0,335.4240545567264,98.5925604463732,1613.0
1378,2018-10-10,18.0,17.0,0.625,1015.75,22.0,334.1056905370849,89.45332480818409,1564.0
1379,2018-10-11,17.0,15.75,0.575,1017.75,21.75,343.36443842216215,144.51547726588376,3321.0
1380,2018-10-12,17.25,15.25,0.125,1018.5,18.75,340.85552717986155,122.76245895658477,2741.0
1381,2018-10-13,18.0,15.75,0.125,1015.25,21.0,344.81603053435174,103.91323155216305,2358.0
1382,2018-10-14,18.75,27.0,1.125,1015.25,21.25,334.2240324364178,83.15197198673066,2713.0
1383,2018-10-15,18.25,23.5,1.375,1016.0,21.5,340.5262686567156,89.17351812366732,2345.0
1384,2018-10-16,18.0,19.25,0.575,1017.25,23.25,338.34899877400983,87.89272578667749,2447.0
1385,2018-10-17,19.0,16.75,0.05,1014.0,22.75,338.2775280898889,81.79545454545466,1958.0
1386,2018-10-18,17.5,17.75,0.15,1014.5,21.25,345.9328885923951,183.84182788525695,2998.0
1387,2018-10-19,19.25,18.0,0.0,1015.0,24.5,337.9648135116116,87.69479239971857,1421.0
1388,2018-10-20,18.0,17.25,0.0,1016.0,22.5,339.5707078313256,83.51754518072289,1328.0
1389,2018-10-21,17.75,15.25,0.05,1015.75,21.75,341.6103034580105,111.94509527170099,1417.0
1390,2018-10-22,18.75,14.0,0.0,1015.25,23.5,338.3013605442178,60.455976676384886,1029.0
1391,2018-10-23,18.25,14.75,0.0,1015.75,23.25,334.9700274977085,67.85637030247484,1091.0
1392,2018-10-24,18.25,12.5,0.05,1017.0,22.75,346.1179226069248,91.59775967413437,1473.0
1393,2018-10-25,19.5,14.25,0.025,1017.25,25.25,332.8127575277341,68.49199683042787,1262.0
1394,2018-10-26,19.5,11.5,0.0,1015.5,27.0,333.868129456939,75.87580910586944,1823.0
1395,2018-10-27,19.5,13.0,0.0,1015.0,25.75,336.65671245015517,88.59955693398335,2257.0
1396,2018-10-28,18.75,12.5,0.0,1015.5,24.25,337.0523037974681,76.23843037974693,1975.0
1397,2018-10-29,18.0,13.5,0.025,1016.0,23.5,338.5163659793816,74.44548969072167,1552.0
1398,2018-10-30,19.75,14.5,0.0,1016.5,25.0,340.69543726235736,78.0802281368821,1578.0
1399,2018-10-31,21.25,11.75,0.0,1015.25,26.75,339.5392039800996,86.91930348258722,1005.0
1400,2018-11-01,22.25,20.5,0.0,1016.25,26.25,334.15186868686874,62.779848484848564,1980.0
1401,2018-11-02,22.0,18.75,0.0,1017.0,26.75,339.20819484240644,80.4641833810888,1745.0
1402,2018-11-03,20.75,15.0,0.0,1016.0,26.25,333.6445448227933,65.46115357887409,1439.0
1403,2018-11-04,20.5,16.25,0.0,1012.25,26.5,335.6983682983685,71.84667832167848,1716.0
1404,2018-11-05,20.75,18.0,0.0,1010.0,26.25,338.2496639784945,92.14590053763428,1488.0
1405,2018-11-06,20.5,17.0,0.4,1011.5,25.75,335.3385656292285,79.037347767253,1478.0
1406,2018-11-07,18.75,15.25,1.65,1012.25,23.75,340.0151455352737,87.0294030587076,2027.0
1407,2018-11-08,18.0,17.0,0.05,1016.0,21.25,345.25067901234564,94.827160493827,1620.0
1408,2018-11-09,19.25,15.75,0.0,1016.0,23.0,332.28426103646825,71.88358925143959,1042.0
1409,2018-11-10,19.25,13.75,0.0,1015.5,24.75,336.89167145318777,74.05226881102806,1741.0
1410,2018-11-11,19.75,16.0,0.0,1016.75,25.25,338.8688535031848,92.66165605095541,1570.0
1411,2018-11-12,21.0,17.75,0.0,1016.25,26.0,333.42780410742506,88.90326487625038,1899.0
1412,2018-11-13,20.5,19.75,0.025,1014.75,25.5,334.23486430062604,63.54474599860818,1437.0
1413,2018-11-14,20.5,9.5,0.1,1016.5,26.0,338.5096288866598,92.95125376128388,997.0
1414,2018-11-15,21.25,18.25,0.0,1018.0,26.5,339.148885350318,79.47059447982987,1884.0
1415,2018-11-16,21.0,13.75,0.025,1016.5,26.75,337.7320066334988,102.68018242122729,1206.0
1416,2018-11-17,20.25,16.5,0.025,1016.5,25.5,333.7383881230117,61.480487804878,943.0
1417,2018-11-18,20.0,17.0,0.15,1017.0,23.5,333.33307943416804,57.949619151251326,919.0
1418,2018-11-19,20.75,17.75,0.0,1015.5,23.5,338.8353909465023,134.5156378600823,972.0
1419,2018-11-20,18.75,17.0,0.1,1012.75,22.25,333.29376797698967,84.17842761265571,1043.0
1420,2018-11-21,20.0,20.5,0.125,1005.0,25.0,337.4127401415567,78.18604651162785,989.0
1421,2018-11-22,19.75,25.0,0.825,1004.0,23.75,339.0804526748972,107.92777777777796,972.0
1422,2018-11-23,18.25,25.0,0.0,1007.75,22.5,341.8305483028722,92.99490861618807,766.0
1423,2018-11-24,18.25,12.25,0.0,1007.75,24.0,335.6898437499998,80.62910156249986,1024.0
1424,2018-11-25,18.75,13.5,0.0,1005.5,24.75,343.28118686868663,90.23137626262627,1584.0
1425,2018-11-26,19.0,12.25,0.025,1008.25,25.5,333.21256198347106,88.0858402203855,1815.0
1426,2018-11-27,19.25,15.0,0.1,1008.25,24.25,338.1559813084109,74.57018691588782,1070.0
1427,2018-11-28,19.75,22.0,4.775,1006.25,23.5,334.5336884830038,101.65976661593109,1971.0
1428,2018-11-29,19.75,16.75,0.15,1010.75,24.75,331.4658119658122,68.34730769230775,2340.0
1429,2018-11-30,19.5,14.25,0.075,1011.5,25.25,340.21033009708805,67.82139805825241,2575.0
1430,2018-12-01,21.75,19.0,0.0,1008.75,28.25,329.80085937499865,55.436367187499954,2560.0
1431,2018-12-02,22.0,22.5,0.0,1006.75,28.5,337.3904562578482,57.99991628296354,2389.0
1432,2018-12-03,22.5,13.5,0.0,1009.5,27.75,335.27496542185315,58.830843706777365,2169.0
1433,2018-12-04,20.5,15.25,0.05,1014.0,25.0,337.19148369926836,61.50046573519632,1503.0
1434,2018-12-05,21.5,14.25,0.0,1016.0,25.75,345.06391239422584,93.59975111996027,2009.0
1435,2018-12-06,22.75,19.5,0.0,1016.5,25.75,340.11167452830176,96.84976415094324,1696.0
1436,2018-12-07,22.5,24.0,0.0,1016.75,27.0,338.99320388349526,99.45399551904393,1339.0
1437,2018-12-08,21.5,20.25,0.0,1017.0,26.5,345.55427385892165,100.07618257261412,1205.0
1438,2018-12-09,21.75,18.0,0.05,1015.25,27.25,336.49431554524375,61.97412993039447,862.0
1439,2018-12-10,21.75,14.25,0.1,1014.25,26.5,340.16569525395505,73.14945878434644,1201.0
1440,2018-12-11,21.75,12.75,0.0,1014.75,26.25,336.62133645955424,85.87280187573275,853.0
1441,2018-12-12,22.75,15.5,0.025,1011.25,26.75,342.18631436314377,85.83699186991872,738.0
1442,2018-12-13,21.25,21.5,0.5,1008.0,25.5,337.57044728434494,89.35495207667739,626.0
1443,2018-12-14,23.0,16.75,1.4,1004.5,28.5,337.081126760563,65.65971830985914,355.0
1444,2018-12-15,23.0,20.5,0.975,1005.0,28.25,345.4516355140186,123.90747663551392,428.0
1445,2018-12-16,22.0,25.5,2.125,1007.25,25.75,336.90622222222214,48.03644444444446,225.0
1446,2018-12-17,21.75,17.5,0.275,1011.0,26.5,329.5475285171103,70.08022813688218,263.0
1447,2018-12-18,22.5,17.25,0.025,1013.25,27.5,339.4718377088302,56.75680190930778,419.0
1448,2018-12-19,23.5,15.0,0.05,1012.5,28.0,331.4596214511042,55.22870662460566,317.0
1449,2018-12-20,23.25,17.25,0.0,1010.75,30.0,339.847263681592,60.878606965174114,402.0
1450,2018-12-21,23.0,16.75,0.025,1010.5,28.25,338.2045751633987,63.460784313725405,306.0
1451,2018-12-22,23.0,14.25,0.15,1012.75,29.75,335.10187165775415,121.23716577540108,374.0
1452,2018-12-23,21.75,17.5,0.025,1016.25,26.0,333.6379310344827,46.646767241379365,464.0
1453,2018-12-24,23.5,15.25,0.025,1016.0,27.75,335.7215909090908,54.79375000000002,704.0
1454,2018-12-25,24.0,16.0,0.0,1015.25,29.0,341.20261865793753,94.21931260229131,611.0
1455,2018-12-26,24.0,16.0,0.0,1013.75,28.5,333.89128856624296,62.266606170598976,551.0
1456,2018-12-27,24.5,18.75,0.0,1010.5,30.25,339.29459815546767,72.44110671936762,759.0
1457,2018-12-28,24.25,17.25,0.0,1010.5,29.75,341.35375816993457,106.43120915032678,612.0
1458,2018-12-29,23.75,16.5,0.075,1012.75,29.5,338.3362892223738,64.47148703956344,733.0
1459,2018-12-30,23.25,18.25,0.075,1013.75,29.0,340.7697674418607,99.37657807308969,602.0
1460,2018-12-31,23.5,16.5,0.0,1011.75,29.5,337.98072916666644,84.46393229166672,768.0
1461,2019-01-01,26.75,14.25,0.0,1010.75,29.25,339.1961407491487,108.20839954597064,881.0
1462,2019-01-02,25.0,14.75,0.025,1010.75,27.0,343.4268233387358,202.51183144246377,2468.0
1463,2019-01-03,26.5,16.25,0.1,1012.0,28.5,341.90954084675064,87.20477042337501,1677.0
1464,2019-01-04,24.75,18.5,0.0,1014.0,28.0,344.9326872246696,123.51753303964779,1135.0
1465,2019-01-05,25.0,18.0,0.0,1014.75,27.75,336.5814496314497,77.51130221130231,814.0
1466,2019-01-06,24.25,14.5,0.15,1016.25,26.5,337.0043408360126,62.75192926045018,622.0
1467,2019-01-07,24.5,15.5,0.1,1016.0,27.25,340.7017220172206,102.17121771217717,813.0
1468,2019-01-08,24.75,16.0,0.075,1014.5,27.5,344.21380175658743,88.92534504391472,797.0
1469,2019-01-09,24.0,16.5,0.075,1013.75,27.5,342.08451327433585,116.65988200589956,678.0
1470,2019-01-10,24.0,13.75,0.1,1015.25,26.75,350.82507552870095,123.52950654582085,993.0
1471,2019-01-11,26.5,15.0,0.025,1015.5,28.5,342.8282407407409,87.19305555555547,864.0
1472,2019-01-12,26.5,17.75,0.0,1015.25,29.5,349.7863974495221,119.55844845908615,941.0
1473,2019-01-13,24.75,21.0,0.0,1016.5,27.25,347.2202860858257,110.70299089726923,769.0
1474,2019-01-14,27.5,17.5,0.025,1014.0,30.25,343.9174666666664,117.86079999999995,750.0
1475,2019-01-15,27.75,17.25,0.0,1011.5,30.75,338.99978448275886,76.93793103448273,464.0
1476,2019-01-16,28.25,13.25,0.0,1010.25,31.75,337.144007155635,160.23470483005354,559.0
1477,2019-01-17,27.5,16.25,0.025,1011.0,31.25,343.8934681181963,113.17558320373257,643.0
1478,2019-01-18,26.0,13.5,0.05,1014.0,29.25,339.37135135135134,107.31513513513504,555.0
1479,2019-01-19,26.25,17.25,0.25,1017.75,28.75,341.1811320754714,63.595471698113144,530.0
1480,2019-01-20,27.25,12.25,0.0,1016.75,30.25,337.88897795591174,78.64488977955915,499.0
1481,2019-01-21,26.75,15.5,0.85,1014.0,29.5,339.66662286465237,145.1475689881735,761.0
1482,2019-01-22,27.5,14.25,0.025,1011.75,30.75,350.03587710604523,128.8148662041624,1009.0
1483,2019-01-23,26.5,21.5,0.075,1010.5,30.0,339.07793851717906,137.0978300180833,553.0
1484,2019-01-24,27.5,18.0,0.05,1012.25,29.75,341.4252631578946,80.09434210526311,760.0
1485,2019-01-25,25.75,15.5,0.35,1012.5,29.0,337.4861189801698,231.76090651558115,353.0
1486,2019-01-26,26.25,14.75,0.0,1012.0,29.5,342.20660066006593,88.8079207920793,303.0
1487,2019-01-27,26.5,14.75,0.0,1012.75,30.25,329.95709342560536,87.88719723183391,289.0
1488,2019-01-28,26.5,15.25,0.05,1013.25,28.75,340.2703476482618,149.87955010224962,489.0
1489,2019-01-29,26.5,17.25,0.0,1012.0,29.0,344.0366666666668,110.7695454545455,660.0
1490,2019-01-30,27.75,16.75,0.0,1010.75,30.5,327.5923076923077,62.55022624434392,221.0
1491,2019-01-31,26.5,15.0,0.0,1012.75,29.5,341.0499999999999,84.78640350877191,228.0
1492,2019-02-01,25.5,16.0,0.025,1015.5,28.25,326.70560344827595,48.33103448275864,232.0
1493,2019-02-02,25.75,19.0,0.175,1014.25,28.25,357.3648897058823,163.7409926470587,544.0
1494,2019-02-03,26.75,18.5,0.175,1013.75,29.25,343.9457236842108,238.55230263157918,304.0
1495,2019-02-04,25.0,17.5,0.05,1014.0,28.25,331.17857142857144,54.27252747252749,182.0
1496,2019-02-05,25.75,17.25,0.125,1012.5,28.25,339.1775147928994,86.78757396449701,169.0
1497,2019-02-06,26.75,15.25,0.325,1011.5,29.5,335.42405063291136,125.24810126582277,79.0
1498,2019-02-07,27.25,18.0,0.275,1012.5,30.0,332.7562499999999,45.61145833333334,96.0
1499,2019-02-08,25.25,18.5,0.45,1012.75,27.25,329.6702479338841,56.72066115702482,121.0
1500,2019-02-09,24.0,15.5,0.325,1012.25,26.25,333.2240740740741,56.557407407407396,54.0
1501,2019-02-10,24.5,15.75,0.025,1008.75,27.25,329.0035000000001,69.928,200.0
1502,2019-02-11,23.5,17.5,0.05,1008.0,26.0,341.89570552147234,68.6208588957055,163.0
1503,2019-02-12,24.5,17.25,0.025,1006.5,26.5,329.69141914191425,107.29405940594059,303.0
1504,2019-02-13,23.5,16.0,0.05,1010.75,26.5,341.9472108843538,89.48843537414963,735.0
1505,2019-02-14,23.75,17.25,0.125,1016.25,26.25,332.7729366602684,57.46468330134361,521.0
1506,2019-02-15,24.75,16.0,0.025,1019.25,27.0,335.3905172413796,89.92463054187172,812.0
1507,2019-02-16,25.5,17.25,0.025,1017.25,27.75,351.3334782608699,148.9866086956523,1150.0
1508,2019-02-17,26.5,14.75,0.0,1013.0,28.0,327.8806220095693,51.07727272727272,418.0
1509,2019-02-18,25.0,16.0,0.0,1011.0,28.0,335.6225274725276,55.800824175824225,364.0
1510,2019-02-19,24.75,14.75,0.0,1010.25,27.25,330.88120000000026,57.85719999999996,500.0
1511,2019-02-20,23.5,16.25,0.225,1011.75,26.75,336.96852207293705,60.577351247600745,521.0
1512,2019-02-21,23.25,17.0,0.175,1014.75,26.75,343.50467461044923,135.96021998166816,1091.0
